,time,wait,com
2018-10-01 20:39:00,1538397540000,1844,1844
2018-10-01 20:40:00,1538397600000,5049,5049
2018-10-01 20:41:00,1538397660000,2795,2795
2018-10-01 20:42:00,1538397720000,2435,2435
2018-10-01 20:43:00,1538397780000,1783,1783
2018-10-01 20:44:00,1538397840000,2346,1462
2018-10-01 20:45:00,1538397900000,2290,2290
2018-10-01 20:46:00,1538397960000,971,1339
2018-10-01 20:47:00,1538398020000,857,1718
2018-10-01 20:48:00,1538398080000,2338,2338
2018-10-01 20:49:00,1538398140000,691,1662
2018-10-01 20:50:00,1538398200000,1482,1482
2018-10-01 20:51:00,1538398260000,1472,1472
2018-10-01 20:52:00,1538398320000,2674,2674
2018-10-01 20:53:00,1538398380000,743,1183
2018-10-01 20:54:00,1538398440000,2281,2281
2018-10-01 20:55:00,1538398500000,230,1000
2018-10-01 20:56:00,1538398560000,1951,1951
2018-10-01 20:57:00,1538398620000,657,1338
2018-10-01 20:58:00,1538398680000,562,2984
2018-10-01 20:59:00,1538398740000,4232,4232
2018-10-01 21:00:00,1538398800000,4010,4010
2018-10-01 21:01:00,1538398860000,1635,1635
2018-10-01 21:02:00,1538398920000,1650,1650
2018-10-01 21:03:00,1538398980000,628,2424
2018-10-01 21:04:00,1538399040000,1634,1634
2018-10-01 21:05:00,1538399100000,761,1487
2018-10-01 21:06:00,1538399160000,1819,1819
2018-10-01 21:07:00,1538399220000,3292,3292
2018-10-01 21:08:00,1538399280000,1630,1630
2018-10-01 21:09:00,1538399340000,472,1431
2018-10-01 21:10:00,1538399400000,2429,2429
2018-10-01 21:11:00,1538399460000,661,6605
2018-10-01 21:12:00,1538399520000,2297,2297
2018-10-01 21:13:00,1538399580000,959,1344
2018-10-01 21:14:00,1538399640000,2776,2776
2018-10-01 21:15:00,1538399700000,4328,4328
2018-10-01 21:16:00,1538399760000,104,1207
2018-10-01 21:17:00,1538399820000,314,1289
2018-10-01 21:18:00,1538399880000,3179,3179
2018-10-01 21:19:00,1538399940000,5243,5243
2018-10-01 21:20:00,1538400000000,2535,2535
2018-10-01 21:21:00,1538400060000,853,1600
2018-10-01 21:22:00,1538400120000,4446,4446
2018-10-01 21:23:00,1538400180000,2834,2834
2018-10-01 21:24:00,1538400240000,1723,1723
2018-10-01 21:25:00,1538400300000,1384,1384
2018-10-01 21:26:00,1538400360000,149,1010
2018-10-01 21:27:00,1538400420000,3810,3810
2018-10-01 21:28:00,1538400480000,251,1000
2018-10-01 21:29:00,1538400540000,855,4748
2018-10-01 21:30:00,1538400600000,1028,1028
2018-10-01 21:31:00,1538400660000,1430,1430
2018-10-01 21:32:00,1538400720000,296,6135
2018-10-01 21:33:00,1538400780000,1219,1219
2018-10-01 21:34:00,1538400840000,2418,2418
2018-10-01 21:35:00,1538400900000,1410,1410
2018-10-01 21:36:00,1538400960000,496,4685
2018-10-01 21:37:00,1538401020000,88,1184
2018-10-01 21:38:00,1538401080000,1041,1041
2018-10-01 21:39:00,1538401140000,2283,2283
2018-10-01 21:40:00,1538401200000,804,2882
2018-10-01 21:41:00,1538401260000,157,1054
2018-10-01 21:42:00,1538401320000,1148,1148
2018-10-01 21:43:00,1538401380000,1117,1117
2018-10-01 21:44:00,1538401440000,1371,1371
2018-10-01 21:45:00,1538401500000,728,1977
2018-10-01 21:46:00,1538401560000,2545,2545
2018-10-01 21:47:00,1538401620000,2068,2068
2018-10-01 21:48:00,1538401680000,3105,3105
2018-10-01 21:49:00,1538401740000,545,1111
2018-10-01 21:50:00,1538401800000,635,1193
2018-10-01 21:51:00,1538401860000,1652,1652
2018-10-01 21:52:00,1538401920000,2577,2577
2018-10-01 21:53:00,1538401980000,1415,1415
2018-10-01 21:54:00,1538402040000,285,1000
2018-10-01 21:55:00,1538402100000,576,1000
2018-10-01 21:56:00,1538402160000,806,1000
2018-10-01 21:57:00,1538402220000,1762,1762
2018-10-01 21:58:00,1538402280000,706,1360
2018-10-01 21:59:00,1538402340000,0,1000
2018-10-01 22:00:00,1538402400000,1727,1727
2018-10-01 22:01:00,1538402460000,180,1009
2018-10-01 22:02:00,1538402520000,3605,3605
2018-10-01 22:03:00,1538402580000,837,2494
2018-10-01 22:04:00,1538402640000,2999,2999
2018-10-01 22:05:00,1538402700000,836,2414
2018-10-01 22:06:00,1538402760000,3159,3159
2018-10-01 22:07:00,1538402820000,1362,1362
2018-10-01 22:08:00,1538402880000,3761,3761
2018-10-01 22:09:00,1538402940000,3761,3761
2018-10-01 22:10:00,1538403000000,609,1611
2018-10-01 22:11:00,1538403060000,76,1263
2018-10-01 22:12:00,1538403120000,708,2828
2018-10-01 22:13:00,1538403180000,4042,4042
2018-10-01 22:14:00,1538403240000,56,1446
2018-10-01 22:15:00,1538403300000,3057,3057
2018-10-01 22:16:00,1538403360000,0,1000
2018-10-01 22:17:00,1538403420000,2368,2368
2018-10-01 22:18:00,1538403480000,1177,1177
2018-10-01 22:19:00,1538403540000,0,1000
2018-10-01 22:20:00,1538403600000,0,1000
2018-10-01 22:21:00,1538403660000,1557,1557
2018-10-01 22:22:00,1538403720000,927,3175
2018-10-01 22:23:00,1538403780000,2884,2884
2018-10-01 22:24:00,1538403840000,7,2924
2018-10-01 22:25:00,1538403900000,2481,2481
2018-10-01 22:26:00,1538403960000,3458,3458
2018-10-01 22:27:00,1538404020000,849,4299
2018-10-01 22:28:00,1538404080000,1598,1598
2018-10-01 22:29:00,1538404140000,76,1036
2018-10-01 22:30:00,1538404200000,486,4181
2018-10-01 22:31:00,1538404260000,493,6883
2018-10-01 22:32:00,1538404320000,547,5259
2018-10-01 22:33:00,1538404380000,781,2954
2018-10-01 22:34:00,1538404440000,136,1124
2018-10-01 22:35:00,1538404500000,1238,1238
2018-10-01 22:36:00,1538404560000,481,4158
2018-10-01 22:37:00,1538404620000,965,2157
2018-10-01 22:38:00,1538404680000,888,5380
2018-10-01 22:39:00,1538404740000,281,2082
2018-10-01 22:40:00,1538404800000,809,3644
2018-10-01 22:41:00,1538404860000,4708,4708
2018-10-01 22:42:00,1538404920000,430,6451
2018-10-01 22:43:00,1538404980000,0,6363
2018-10-01 22:44:00,1538405040000,234,1740
2018-10-01 22:45:00,1538405100000,2639,2639
2018-10-01 22:46:00,1538405160000,4762,4762
2018-10-01 22:47:00,1538405220000,1435,1435
2018-10-01 22:48:00,1538405280000,225,3956
2018-10-01 22:49:00,1538405340000,0,1000
2018-10-01 22:50:00,1538405400000,0,1000
2018-10-01 22:51:00,1538405460000,65,4837
2018-10-01 22:52:00,1538405520000,3004,3004
2018-10-01 22:53:00,1538405580000,565,3475
2018-10-01 22:54:00,1538405640000,1315,1315
2018-10-01 22:55:00,1538405700000,0,1000
2018-10-01 22:56:00,1538405760000,2945,2945
2018-10-01 22:57:00,1538405820000,4303,4303
2018-10-01 22:58:00,1538405880000,1580,1580
2018-10-01 22:59:00,1538405940000,1841,1841
2018-10-01 23:00:00,1538406000000,125,6290
2018-10-01 23:01:00,1538406060000,2228,2228
2018-10-01 23:02:00,1538406120000,35,5108
2018-10-01 23:03:00,1538406180000,5242,5242
2018-10-01 23:04:00,1538406240000,0,1000
2018-10-01 23:05:00,1538406300000,0,6811
2018-10-01 23:06:00,1538406360000,0,1000
2018-10-01 23:07:00,1538406420000,707,1000
2018-10-01 23:08:00,1538406480000,0,6188
2018-10-01 23:09:00,1538406540000,2887,2887
2018-10-01 23:10:00,1538406600000,163,1243
2018-10-01 23:11:00,1538406660000,0,6309
2018-10-01 23:12:00,1538406720000,75,1604
2018-10-01 23:13:00,1538406780000,1145,1145
2018-10-01 23:14:00,1538406840000,102,1000
2018-10-01 23:15:00,1538406900000,0,6486
2018-10-01 23:16:00,1538406960000,30,1000
2018-10-01 23:17:00,1538407020000,2051,2051
2018-10-01 23:18:00,1538407080000,2583,2583
2018-10-01 23:19:00,1538407140000,1218,1218
2018-10-01 23:20:00,1538407200000,4791,4791
2018-10-01 23:21:00,1538407260000,4554,4554
2018-10-01 23:22:00,1538407320000,320,5325
2018-10-01 23:23:00,1538407380000,24,1000
2018-10-01 23:24:00,1538407440000,0,6089
2018-10-01 23:25:00,1538407500000,210,2482
2018-10-01 23:26:00,1538407560000,1998,1998
2018-10-01 23:27:00,1538407620000,2829,2829
2018-10-01 23:28:00,1538407680000,841,1000
2018-10-01 23:29:00,1538407740000,245,4969
2018-10-01 23:30:00,1538407800000,0,1000
2018-10-01 23:31:00,1538407860000,1446,1446
2018-10-01 23:32:00,1538407920000,374,4700
2018-10-01 23:33:00,1538407980000,3110,3110
2018-10-01 23:34:00,1538408040000,0,6160
2018-10-01 23:35:00,1538408100000,3664,3664
2018-10-01 23:36:00,1538408160000,0,6258
2018-10-01 23:37:00,1538408220000,0,1000
2018-10-01 23:38:00,1538408280000,789,2672
2018-10-01 23:39:00,1538408340000,810,1000
2018-10-01 23:40:00,1538408400000,2059,2059
2018-10-01 23:41:00,1538408460000,668,1000
2018-10-01 23:42:00,1538408520000,0,1000
2018-10-01 23:43:00,1538408580000,5268,5268
2018-10-01 23:44:00,1538408640000,0,1000
2018-10-01 23:45:00,1538408700000,1581,1581
2018-10-01 23:46:00,1538408760000,1519,1519
2018-10-01 23:47:00,1538408820000,3562,3562
2018-10-01 23:48:00,1538408880000,0,1000
2018-10-01 23:49:00,1538408940000,0,1000
2018-10-01 23:50:00,1538409000000,1395,1395
2018-10-01 23:51:00,1538409060000,3175,3175
2018-10-01 23:52:00,1538409120000,4841,4841
2018-10-01 23:53:00,1538409180000,2370,2370
2018-10-01 23:54:00,1538409240000,0,1000
2018-10-01 23:55:00,1538409300000,757,5235
2018-10-01 23:56:00,1538409360000,1716,1716
2018-10-01 23:57:00,1538409420000,2975,2975
2018-10-01 23:58:00,1538409480000,3134,3134
2018-10-01 23:59:00,1538409540000,1635,1635
