,time,wait,com
2017-10-01 11:17:00,1506827820000,75000,120000.0
2017-10-01 11:18:00,1506827880000,120000,120000.0
2017-10-01 11:19:00,1506827940000,71000,120000.0
2017-10-01 11:20:00,1506828000000,54000,120000.0
2017-10-01 11:21:00,1506828060000,120000,120000.0
2017-10-01 11:23:00,1506828180000,108000,120000.0
2017-10-01 11:24:00,1506828240000,54000,120000.0
2017-10-01 11:25:00,1506828300000,123000,120000.0
2017-10-01 11:26:00,1506828360000,63000,120000.0
2017-10-01 11:27:00,1506828420000,89000,120000.0
2017-10-01 11:28:00,1506828480000,120000,120000.0
2017-10-01 11:29:00,1506828540000,60000,120000.0
2017-10-01 11:30:00,1506828600000,92000,120000.0
2017-10-01 11:31:00,1506828660000,63000,120000.0
2017-10-01 11:32:00,1506828720000,61000,120000.0
2017-10-01 11:33:00,1506828780000,60000,120000.0
2017-10-01 11:34:00,1506828840000,61000,120000.0
2017-10-01 11:35:00,1506828900000,54000,120000.0
2017-10-01 11:36:00,1506828960000,88000,120000.0
2017-10-01 11:37:00,1506829020000,53000,120000.0
2017-10-01 11:38:00,1506829080000,120000,120000.0
2017-10-01 11:39:00,1506829140000,79000,120000.0
2017-10-01 11:41:00,1506829260000,120000,120000.0
2017-10-01 11:42:00,1506829320000,73000,120000.0
2017-10-01 11:43:00,1506829380000,120000,120000.0
2017-10-01 11:44:00,1506829440000,120000,120000.0
2017-10-01 11:47:00,1506829620000,120000,120000.0
2017-10-01 11:48:00,1506829680000,97000,120000.0
2017-10-01 11:49:00,1506829740000,72000,120000.0
2017-10-01 11:50:00,1506829800000,91000,120000.0
2017-10-01 11:51:00,1506829860000,120000,120000.0
2017-10-01 11:52:00,1506829920000,88000,120000.0
2017-10-01 11:53:00,1506829980000,80000,120000.0
2017-10-01 11:54:00,1506830040000,77000,120000.0
2017-10-01 11:55:00,1506830100000,68000,120000.0
2017-10-01 11:56:00,1506830160000,95000,120000.0
2017-10-01 11:57:00,1506830220000,120000,120000.0
2017-10-01 11:58:00,1506830280000,115000,120000.0
2017-10-01 11:59:00,1506830340000,55000,120000.0
2017-10-01 12:00:00,1506830400000,120000,120000.0
2017-10-01 13:01:00,1506834060000,61000,120000.0
2017-10-01 13:02:00,1506834120000,120000,120000.0
2017-10-01 13:03:00,1506834180000,84000,120000.0
2017-10-01 13:04:00,1506834240000,96000,120000.0
2017-10-01 13:05:00,1506834300000,64000,120000.0
2017-10-01 13:06:00,1506834360000,76000,120000.0
2017-10-01 13:07:00,1506834420000,70000,120000.0
2017-10-01 13:08:00,1506834480000,81000,120000.0
2017-10-01 13:09:00,1506834540000,119000,120000.0
2017-10-01 13:10:00,1506834600000,59000,120000.0
2017-10-01 13:11:00,1506834660000,70000,120000.0
2017-10-01 13:12:00,1506834720000,119000,120000.0
2017-10-01 13:13:00,1506834780000,59000,120000.0
2017-10-01 13:14:00,1506834840000,121000,120000.0
2017-10-01 13:15:00,1506834900000,61000,120000.0
2017-10-01 13:16:00,1506834960000,120000,120000.0
2017-10-01 13:17:00,1506835020000,67000,120000.0
2017-10-01 13:18:00,1506835080000,71000,120000.0
2017-10-01 13:19:00,1506835140000,120000,120000.0
2017-10-01 13:20:00,1506835200000,85000,120000.0
2017-10-01 13:21:00,1506835260000,77000,120000.0
2017-10-01 13:22:00,1506835320000,54000,120000.0
2017-10-01 13:23:00,1506835380000,103000,120000.0
2017-10-01 13:24:00,1506835440000,66000,120000.0
2017-10-01 13:25:00,1506835500000,59000,120000.0
2017-10-01 13:26:00,1506835560000,116000,120000.0
2017-10-01 13:27:00,1506835620000,56000,120000.0
2017-10-01 13:28:00,1506835680000,105000,120000.0
2017-10-01 13:29:00,1506835740000,54000,120000.0
2017-10-01 13:30:00,1506835800000,87000,120000.0
2017-10-01 13:31:00,1506835860000,83000,120000.0
2017-10-01 13:32:00,1506835920000,123000,120000.0
2017-10-01 13:33:00,1506835980000,63000,120000.0
2017-10-01 13:34:00,1506836040000,64000,120000.0
2017-10-01 13:35:00,1506836100000,120000,120000.0
2017-10-01 13:36:00,1506836160000,80000,120000.0
2017-10-01 13:37:00,1506836220000,60000,120000.0
2017-10-01 13:38:00,1506836280000,88000,120000.0
2017-10-01 13:39:00,1506836340000,53000,120000.0
2017-10-01 13:40:00,1506836400000,94000,120000.0
2017-10-01 13:41:00,1506836460000,124000,120000.0
2017-10-01 13:42:00,1506836520000,64000,120000.0
2017-10-01 13:43:00,1506836580000,55000,120000.0
2017-10-01 13:44:00,1506836640000,78000,120000.0
2017-10-01 13:45:00,1506836700000,70000,120000.0
2017-10-01 13:46:00,1506836760000,120000,120000.0
2017-10-01 13:47:00,1506836820000,120000,120000.0
2017-10-01 13:49:00,1506836940000,96000,120000.0
2017-10-01 13:50:00,1506837000000,105000,120000.0
2017-10-01 13:51:00,1506837060000,89000,120000.0
2017-10-01 13:52:00,1506837120000,71000,120000.0
2017-10-01 13:53:00,1506837180000,67000,120000.0
2017-10-01 13:54:00,1506837240000,57000,120000.0
2017-10-01 13:55:00,1506837300000,75000,120000.0
2017-10-01 13:56:00,1506837360000,121000,120000.0
2017-10-01 13:57:00,1506837420000,61000,120000.0
2017-10-01 13:58:00,1506837480000,94000,120000.0
2017-10-01 13:59:00,1506837540000,55000,120000.0
2017-10-01 14:00:00,1506837600000,95000,120000.0
2017-10-01 14:01:00,1506837660000,90000,120000.0
2017-10-01 14:02:00,1506837720000,54000,120000.0
2017-10-01 14:03:00,1506837780000,80000,120000.0
2017-10-01 14:04:00,1506837840000,85000,120000.0
2017-10-01 14:05:00,1506837900000,61000,120000.0
2017-10-01 14:06:00,1506837960000,85000,120000.0
2017-10-01 14:07:00,1506838020000,56000,120000.0
2017-10-01 14:08:00,1506838080000,120000,120000.0
2017-10-01 14:09:00,1506838140000,68000,120000.0
2017-10-01 14:11:00,1506838260000,77000,120000.0
2017-10-01 14:12:00,1506838320000,87000,120000.0
2017-10-01 14:13:00,1506838380000,82000,120000.0
2017-10-01 14:14:00,1506838440000,112000,120000.0
2017-10-01 14:15:00,1506838500000,95000,120000.0
2017-10-01 14:16:00,1506838560000,69000,120000.0
2017-10-01 14:17:00,1506838620000,100000,120000.0
2017-10-01 14:18:00,1506838680000,101000,120000.0
2017-10-01 14:19:00,1506838740000,71000,120000.0
2017-10-01 14:20:00,1506838800000,65000,120000.0
2017-10-01 14:21:00,1506838860000,87000,120000.0
2017-10-01 14:22:00,1506838920000,84000,120000.0
2017-10-01 14:23:00,1506838980000,120000,120000.0
2017-10-01 14:24:00,1506839040000,107000,120000.0
2017-10-01 14:25:00,1506839100000,79000,120000.0
2017-10-01 14:26:00,1506839160000,90000,120000.0
2017-10-01 14:27:00,1506839220000,89000,120000.0
2017-10-01 14:28:00,1506839280000,97000,120000.0
2017-10-01 14:29:00,1506839340000,94000,120000.0
2017-10-01 14:30:00,1506839400000,120000,120000.0
2017-10-01 14:31:00,1506839460000,73000,120000.0
2017-10-01 14:32:00,1506839520000,73000,120000.0
2017-10-01 14:33:00,1506839580000,120000,120000.0
2017-10-01 14:34:00,1506839640000,72000,120000.0
2017-10-01 14:35:00,1506839700000,111000,120000.0
2017-10-01 14:36:00,1506839760000,117000,120000.0
2017-10-01 14:37:00,1506839820000,57000,120000.0
2017-10-01 14:38:00,1506839880000,68000,120000.0
2017-10-01 14:39:00,1506839940000,60000,120000.0
2017-10-01 14:40:00,1506840000000,120000,120000.0
2017-10-01 14:41:00,1506840060000,120000,120000.0
2017-10-01 14:43:00,1506840180000,62000,120000.0
2017-10-01 14:44:00,1506840240000,121000,120000.0
2017-10-01 14:45:00,1506840300000,61000,120000.0
2017-10-01 14:46:00,1506840360000,65000,120000.0
2017-10-01 14:47:00,1506840420000,58000,120000.0
2017-10-01 14:48:00,1506840480000,76000,120000.0
2017-10-01 14:49:00,1506840540000,95000,120000.0
2017-10-01 14:50:00,1506840600000,116000,120000.0
2017-10-01 14:51:00,1506840660000,56000,120000.0
2017-10-01 14:52:00,1506840720000,117000,120000.0
2017-10-01 14:54:00,1506840840000,69000,120000.0
2017-10-01 14:55:00,1506840900000,53000,120000.0
2017-10-01 14:56:00,1506840960000,65000,120000.0
2017-10-01 14:57:00,1506841020000,117000,120000.0
2017-10-01 14:58:00,1506841080000,57000,120000.0
2017-10-01 14:59:00,1506841140000,120000,120000.0
2017-10-01 15:00:00,1506841200000,125000,120000.0
2017-10-01 15:02:00,1506841320000,120000,120000.0
2017-10-01 15:03:00,1506841380000,73000,120000.0
2017-10-01 15:04:00,1506841440000,55000,120000.0
2017-10-01 15:05:00,1506841500000,107000,120000.0
2017-10-01 15:06:00,1506841560000,78000,120000.0
2017-10-01 15:07:00,1506841620000,66000,120000.0
2017-10-01 15:08:00,1506841680000,86000,120000.0
2017-10-01 15:09:00,1506841740000,82000,120000.0
2017-10-01 15:10:00,1506841800000,110000,120000.0
2017-10-01 15:11:00,1506841860000,54000,120000.0
2017-10-01 15:12:00,1506841920000,71000,120000.0
2017-10-01 15:14:00,1506842040000,56000,120000.0
2017-10-01 15:15:00,1506842100000,84000,120000.0
2017-10-01 15:16:00,1506842160000,115000,120000.0
2017-10-01 15:17:00,1506842220000,55000,120000.0
2017-10-01 15:18:00,1506842280000,120000,120000.0
2017-10-01 15:19:00,1506842340000,120000,120000.0
2017-10-01 15:20:00,1506842400000,75000,120000.0
2017-10-01 15:21:00,1506842460000,66000,120000.0
2017-10-01 15:22:00,1506842520000,54000,120000.0
2017-10-01 15:23:00,1506842580000,120000,120000.0
2017-10-01 15:24:00,1506842640000,74000,120000.0
2017-10-01 15:25:00,1506842700000,88000,120000.0
2017-10-01 15:26:00,1506842760000,120000,120000.0
2017-10-01 15:27:00,1506842820000,120000,120000.0
2017-10-01 15:29:00,1506842940000,101000,120000.0
2017-10-01 15:30:00,1506843000000,56000,120000.0
2017-10-01 15:31:00,1506843060000,120000,120000.0
2017-10-01 15:32:00,1506843120000,75000,120000.0
2017-10-01 15:33:00,1506843180000,90000,120000.0
2017-10-01 15:34:00,1506843240000,95000,120000.0
2017-10-01 15:35:00,1506843300000,59000,120000.0
2017-10-01 15:36:00,1506843360000,118000,120000.0
2017-10-01 15:37:00,1506843420000,58000,120000.0
2017-10-01 15:38:00,1506843480000,73000,120000.0
2017-10-01 15:39:00,1506843540000,58000,120000.0
2017-10-01 15:40:00,1506843600000,98000,120000.0
2017-10-01 15:41:00,1506843660000,70000,120000.0
2017-10-01 15:42:00,1506843720000,120000,120000.0
2017-10-01 15:43:00,1506843780000,112000,120000.0
2017-10-01 15:44:00,1506843840000,74000,120000.0
2017-10-01 15:45:00,1506843900000,101000,120000.0
2017-10-01 15:46:00,1506843960000,120000,120000.0
2017-10-01 15:47:00,1506844020000,92000,120000.0
2017-10-01 15:48:00,1506844080000,64000,120000.0
2017-10-01 15:49:00,1506844140000,74000,120000.0
2017-10-01 15:50:00,1506844200000,97000,120000.0
2017-10-01 15:51:00,1506844260000,85000,120000.0
2017-10-01 15:52:00,1506844320000,60000,120000.0
2017-10-01 15:53:00,1506844380000,89000,120000.0
2017-10-01 15:54:00,1506844440000,93000,120000.0
2017-10-01 15:55:00,1506844500000,58000,120000.0
2017-10-01 15:56:00,1506844560000,79000,120000.0
2017-10-01 15:57:00,1506844620000,120000,120000.0
2017-10-01 15:58:00,1506844680000,73000,120000.0
2017-10-01 15:59:00,1506844740000,73000,120000.0
2017-10-01 16:00:00,1506844800000,65000,120000.0
2017-10-01 16:01:00,1506844860000,86000,120000.0
2017-10-01 16:02:00,1506844920000,98000,120000.0
2017-10-01 16:03:00,1506844980000,60000,120000.0
2017-10-01 16:04:00,1506845040000,60000,120000.0
2017-10-01 16:05:00,1506845100000,57000,120000.0
2017-10-01 16:06:00,1506845160000,58000,120000.0
2017-10-01 16:07:00,1506845220000,115000,120000.0
2017-10-01 16:08:00,1506845280000,55000,120000.0
2017-10-01 16:09:00,1506845340000,83000,120000.0
2017-10-01 16:10:00,1506845400000,58000,120000.0
2017-10-01 16:11:00,1506845460000,56000,120000.0
2017-10-01 16:12:00,1506845520000,96000,120000.0
2017-10-01 16:13:00,1506845580000,120000,120000.0
2017-10-01 16:14:00,1506845640000,78000,120000.0
2017-10-01 16:15:00,1506845700000,63000,120000.0
2017-10-01 16:16:00,1506845760000,92000,120000.0
2017-10-01 16:17:00,1506845820000,64000,120000.0
2017-10-01 16:18:00,1506845880000,66000,120000.0
2017-10-01 16:19:00,1506845940000,55000,120000.0
2017-10-01 16:20:00,1506846000000,83000,120000.0
2017-10-01 16:21:00,1506846060000,73000,120000.0
2017-10-01 16:22:00,1506846120000,69000,120000.0
2017-10-01 16:23:00,1506846180000,110000,120000.0
2017-10-01 16:24:00,1506846240000,78000,120000.0
2017-10-01 16:25:00,1506846300000,80000,120000.0
2017-10-01 16:26:00,1506846360000,81000,120000.0
2017-10-01 16:27:00,1506846420000,54000,120000.0
2017-10-01 16:28:00,1506846480000,64000,120000.0
2017-10-01 16:29:00,1506846540000,71000,120000.0
2017-10-01 16:30:00,1506846600000,68000,120000.0
2017-10-01 16:31:00,1506846660000,117000,120000.0
2017-10-01 16:32:00,1506846720000,57000,120000.0
2017-10-01 16:33:00,1506846780000,72000,120000.0
2017-10-01 16:34:00,1506846840000,110000,120000.0
2017-10-01 16:35:00,1506846900000,71000,120000.0
2017-10-01 16:36:00,1506846960000,105000,120000.0
2017-10-01 16:37:00,1506847020000,58000,120000.0
2017-10-01 16:38:00,1506847080000,67000,120000.0
2017-10-01 16:39:00,1506847140000,63000,120000.0
2017-10-01 16:40:00,1506847200000,69000,120000.0
2017-10-01 16:41:00,1506847260000,62000,120000.0
2017-10-01 16:42:00,1506847320000,87000,120000.0
2017-10-01 16:43:00,1506847380000,76000,120000.0
2017-10-01 16:44:00,1506847440000,56000,120000.0
2017-10-01 16:45:00,1506847500000,96000,120000.0
2017-10-01 16:46:00,1506847560000,77000,120000.0
2017-10-01 16:47:00,1506847620000,65000,120000.0
2017-10-01 16:48:00,1506847680000,95000,120000.0
2017-10-01 16:49:00,1506847740000,58000,120000.0
2017-10-01 16:50:00,1506847800000,110000,120000.0
2017-10-01 16:51:00,1506847860000,60000,120000.0
2017-10-01 16:52:00,1506847920000,78000,120000.0
2017-10-01 16:53:00,1506847980000,56000,120000.0
2017-10-01 16:54:00,1506848040000,96000,120000.0
2017-10-01 16:55:00,1506848100000,62000,120000.0
2017-10-01 16:56:00,1506848160000,69000,120000.0
2017-10-01 16:57:00,1506848220000,80000,120000.0
2017-10-01 16:58:00,1506848280000,69000,120000.0
2017-10-01 16:59:00,1506848340000,71000,120000.0
2017-10-01 17:00:00,1506848400000,73000,120000.0
2017-10-01 17:01:00,1506848460000,103000,120000.0
2017-10-01 17:02:00,1506848520000,62000,120000.0
2017-10-01 17:03:00,1506848580000,98000,120000.0
2017-10-01 17:04:00,1506848640000,105000,120000.0
2017-10-01 17:05:00,1506848700000,103000,120000.0
2017-10-01 17:06:00,1506848760000,91000,120000.0
2017-10-01 17:07:00,1506848820000,85000,120000.0
2017-10-01 17:08:00,1506848880000,87000,120000.0
2017-10-01 17:09:00,1506848940000,85000,120000.0
2017-10-01 17:10:00,1506849000000,56000,120000.0
2017-10-01 17:11:00,1506849060000,93000,120000.0
2017-10-01 17:12:00,1506849120000,76000,120000.0
2017-10-01 17:13:00,1506849180000,66000,120000.0
2017-10-01 17:14:00,1506849240000,120000,120000.0
2017-10-01 17:15:00,1506849300000,90000,120000.0
2017-10-01 17:16:00,1506849360000,62000,120000.0
2017-10-01 17:17:00,1506849420000,120000,120000.0
2017-10-01 17:18:00,1506849480000,80000,120000.0
2017-10-01 17:19:00,1506849540000,93000,120000.0
2017-10-01 17:20:00,1506849600000,112000,120000.0
2017-10-01 17:21:00,1506849660000,56000,120000.0
2017-10-01 17:22:00,1506849720000,58000,120000.0
2017-10-01 17:23:00,1506849780000,82000,120000.0
2017-10-01 17:24:00,1506849840000,97000,120000.0
2017-10-01 17:25:00,1506849900000,113000,120000.0
2017-10-01 17:26:00,1506849960000,100000,120000.0
2017-10-01 17:27:00,1506850020000,56000,120000.0
2017-10-01 17:28:00,1506850080000,55000,120000.0
2017-10-01 17:29:00,1506850140000,91000,120000.0
2017-10-01 17:30:00,1506850200000,64000,120000.0
2017-10-01 17:31:00,1506850260000,57000,120000.0
2017-10-01 17:32:00,1506850320000,71000,120000.0
2017-10-01 17:33:00,1506850380000,90000,120000.0
2017-10-01 17:34:00,1506850440000,71000,120000.0
2017-10-01 17:35:00,1506850500000,120000,120000.0
2017-10-01 17:36:00,1506850560000,94000,120000.0
2017-10-01 17:37:00,1506850620000,109000,120000.0
2017-10-01 17:38:00,1506850680000,57000,120000.0
2017-10-01 17:39:00,1506850740000,61000,120000.0
2017-10-01 17:41:00,1506850860000,95000,120000.0
2017-10-01 17:42:00,1506850920000,118000,120000.0
2017-10-01 17:43:00,1506850980000,58000,120000.0
2017-10-01 17:44:00,1506851040000,72000,120000.0
2017-10-01 17:45:00,1506851100000,120000,120000.0
2017-10-01 17:46:00,1506851160000,68000,120000.0
2017-10-01 17:47:00,1506851220000,88000,120000.0
2017-10-01 17:48:00,1506851280000,75000,120000.0
2017-10-01 17:49:00,1506851340000,83000,120000.0
2017-10-01 17:50:00,1506851400000,102000,120000.0
2017-10-01 17:51:00,1506851460000,79000,120000.0
2017-10-01 17:52:00,1506851520000,120000,120000.0
2017-10-01 17:53:00,1506851580000,102000,120000.0
2017-10-01 17:54:00,1506851640000,120000,120000.0
2017-10-01 17:55:00,1506851700000,117000,120000.0
2017-10-01 17:56:00,1506851760000,57000,120000.0
2017-10-01 17:57:00,1506851820000,120000,120000.0
2017-10-01 17:59:00,1506851940000,72000,120000.0
2017-10-01 18:00:00,1506852000000,120000,120000.0
2017-10-01 18:01:00,1506852060000,93000,120000.0
2017-10-01 18:02:00,1506852120000,87000,120000.0
2017-10-01 18:03:00,1506852180000,75000,120000.0
2017-10-01 18:04:00,1506852240000,75000,120000.0
2017-10-01 18:05:00,1506852300000,102000,120000.0
2017-10-01 18:06:00,1506852360000,78000,120000.0
2017-10-01 18:07:00,1506852420000,91000,120000.0
2017-10-01 18:08:00,1506852480000,113000,120000.0
2017-10-01 18:09:00,1506852540000,71000,120000.0
2017-10-01 18:10:00,1506852600000,63000,120000.0
2017-10-01 18:11:00,1506852660000,120000,120000.0
2017-10-01 18:12:00,1506852720000,91000,120000.0
2017-10-01 18:13:00,1506852780000,110000,120000.0
2017-10-01 18:14:00,1506852840000,78000,120000.0
2017-10-01 18:15:00,1506852900000,121000,120000.0
2017-10-01 18:16:00,1506852960000,61000,120000.0
2017-10-01 18:17:00,1506853020000,83000,120000.0
2017-10-01 18:18:00,1506853080000,57000,120000.0
2017-10-01 18:19:00,1506853140000,66000,120000.0
2017-10-01 18:20:00,1506853200000,98000,120000.0
2017-10-01 18:21:00,1506853260000,66000,120000.0
2017-10-01 18:22:00,1506853320000,102000,120000.0
2017-10-01 18:23:00,1506853380000,120000,120000.0
2017-10-01 18:24:00,1506853440000,93000,120000.0
2017-10-01 18:25:00,1506853500000,96000,120000.0
2017-10-01 18:26:00,1506853560000,87000,120000.0
2017-10-01 18:27:00,1506853620000,86000,120000.0
2017-10-01 18:28:00,1506853680000,120000,120000.0
2017-10-01 18:29:00,1506853740000,71000,120000.0
2017-10-01 18:30:00,1506853800000,63000,120000.0
2017-10-01 18:31:00,1506853860000,58000,120000.0
2017-10-01 18:32:00,1506853920000,57000,120000.0
2017-10-01 18:33:00,1506853980000,65000,120000.0
2017-10-01 18:34:00,1506854040000,63000,120000.0
2017-10-01 18:35:00,1506854100000,120000,120000.0
2017-10-01 18:36:00,1506854160000,120000,120000.0
2017-10-01 18:38:00,1506854280000,107000,120000.0
2017-10-01 18:39:00,1506854340000,60000,120000.0
2017-10-01 18:40:00,1506854400000,61000,120000.0
2017-10-01 18:41:00,1506854460000,64000,120000.0
2017-10-01 18:42:00,1506854520000,67000,120000.0
2017-10-01 18:43:00,1506854580000,120000,120000.0
2017-10-01 18:44:00,1506854640000,69000,120000.0
2017-10-01 18:45:00,1506854700000,97000,120000.0
2017-10-01 18:46:00,1506854760000,120000,120000.0
2017-10-01 18:47:00,1506854820000,84000,120000.0
2017-10-01 18:49:00,1506854940000,70000,120000.0
2017-10-01 18:50:00,1506855000000,86000,120000.0
2017-10-01 18:51:00,1506855060000,57000,120000.0
2017-10-01 18:52:00,1506855120000,70000,120000.0
2017-10-01 18:53:00,1506855180000,120000,120000.0
2017-10-01 18:54:00,1506855240000,120000,120000.0
2017-10-01 18:56:00,1506855360000,114000,120000.0
2017-10-01 18:57:00,1506855420000,72000,120000.0
2017-10-01 18:58:00,1506855480000,120000,120000.0
2017-10-01 18:59:00,1506855540000,97000,120000.0
2017-10-01 19:00:00,1506855600000,72000,120000.0
2017-10-01 19:01:00,1506855660000,74000,120000.0
2017-10-01 19:02:00,1506855720000,120000,120000.0
2017-10-01 19:03:00,1506855780000,124000,120000.0
2017-10-01 19:05:00,1506855900000,73000,120000.0
2017-10-01 19:06:00,1506855960000,88000,120000.0
2017-10-01 19:07:00,1506856020000,65000,120000.0
2017-10-01 19:08:00,1506856080000,120000,120000.0
2017-10-01 19:09:00,1506856140000,90000,120000.0
2017-10-01 19:10:00,1506856200000,120000,120000.0
2017-10-01 19:11:00,1506856260000,80000,120000.0
2017-10-01 19:12:00,1506856320000,56000,120000.0
2017-10-01 19:13:00,1506856380000,120000,120000.0
2017-10-01 19:14:00,1506856440000,94000,120000.0
2017-10-01 19:15:00,1506856500000,90000,120000.0
2017-10-01 19:16:00,1506856560000,77000,120000.0
2017-10-01 19:17:00,1506856620000,53000,120000.0
2017-10-01 19:18:00,1506856680000,52000,120000.0
2017-10-01 19:19:00,1506856740000,87000,120000.0
2017-10-01 19:20:00,1506856800000,84000,120000.0
2017-10-01 19:21:00,1506856860000,82000,120000.0
2017-10-01 19:22:00,1506856920000,54000,120000.0
2017-10-01 19:23:00,1506856980000,69000,120000.0
2017-10-01 19:24:00,1506857040000,56000,120000.0
2017-10-01 19:25:00,1506857100000,76000,120000.0
2017-10-01 19:26:00,1506857160000,120000,120000.0
2017-10-01 19:27:00,1506857220000,71000,120000.0
2017-10-01 19:28:00,1506857280000,54000,120000.0
2017-10-01 19:29:00,1506857340000,79000,120000.0
2017-10-01 19:30:00,1506857400000,117000,120000.0
2017-10-01 19:31:00,1506857460000,57000,120000.0
2017-10-01 19:32:00,1506857520000,72000,120000.0
2017-10-01 19:33:00,1506857580000,54000,120000.0
2017-10-01 19:34:00,1506857640000,106000,120000.0
2017-10-01 19:35:00,1506857700000,99000,120000.0
2017-10-01 19:36:00,1506857760000,72000,120000.0
2017-10-01 19:37:00,1506857820000,57000,120000.0
2017-10-01 19:38:00,1506857880000,112000,120000.0
2017-10-01 19:40:00,1506858000000,72000,120000.0
2017-10-01 19:41:00,1506858060000,120000,120000.0
2017-10-01 19:42:00,1506858120000,100000,120000.0
2017-10-01 19:43:00,1506858180000,120000,120000.0
2017-10-01 19:44:00,1506858240000,68000,120000.0
2017-10-01 19:45:00,1506858300000,64000,120000.0
2017-10-01 19:46:00,1506858360000,81000,120000.0
2017-10-01 19:47:00,1506858420000,92000,120000.0
2017-10-01 19:48:00,1506858480000,104000,120000.0
2017-10-01 19:49:00,1506858540000,117000,120000.0
2017-10-01 19:50:00,1506858600000,57000,120000.0
2017-10-01 19:51:00,1506858660000,57000,120000.0
2017-10-01 19:52:00,1506858720000,120000,120000.0
2017-10-01 19:53:00,1506858780000,72000,120000.0
2017-10-01 19:54:00,1506858840000,84000,120000.0
2017-10-01 19:55:00,1506858900000,57000,120000.0
2017-10-01 19:56:00,1506858960000,79000,120000.0
2017-10-01 19:57:00,1506859020000,120000,120000.0
2017-10-01 19:58:00,1506859080000,86000,120000.0
2017-10-01 19:59:00,1506859140000,104000,120000.0
2017-10-01 20:00:00,1506859200000,120000,120000.0
2017-10-01 20:01:00,1506859260000,71000,120000.0
2017-10-01 20:02:00,1506859320000,59000,120000.0
2017-10-01 20:03:00,1506859380000,82000,120000.0
2017-10-01 20:04:00,1506859440000,107000,120000.0
2017-10-01 20:05:00,1506859500000,122000,120000.0
2017-10-01 20:06:00,1506859560000,62000,120000.0
2017-10-01 20:07:00,1506859620000,78000,120000.0
2017-10-01 20:08:00,1506859680000,54000,120000.0
2017-10-01 20:09:00,1506859740000,98000,120000.0
2017-10-01 20:10:00,1506859800000,58000,120000.0
2017-10-01 20:11:00,1506859860000,60000,120000.0
2017-10-01 20:12:00,1506859920000,61000,120000.0
2017-10-01 20:13:00,1506859980000,56000,120000.0
2017-10-01 20:14:00,1506860040000,89000,120000.0
2017-10-01 20:15:00,1506860100000,73000,120000.0
2017-10-01 20:16:00,1506860160000,108000,120000.0
2017-10-01 20:17:00,1506860220000,110000,120000.0
2017-10-01 20:18:00,1506860280000,62000,120000.0
2017-10-01 20:19:00,1506860340000,87000,120000.0
2017-10-01 20:20:00,1506860400000,71000,120000.0
2017-10-01 20:21:00,1506860460000,83000,120000.0
2017-10-01 20:22:00,1506860520000,60000,120000.0
2017-10-01 20:23:00,1506860580000,57000,120000.0
2017-10-01 20:24:00,1506860640000,64000,120000.0
2017-10-01 20:25:00,1506860700000,59000,120000.0
2017-10-01 20:26:00,1506860760000,85000,120000.0
2017-10-01 20:27:00,1506860820000,82000,120000.0
2017-10-01 20:28:00,1506860880000,104000,120000.0
2017-10-01 20:29:00,1506860940000,120000,120000.0
2017-10-01 20:30:00,1506861000000,72000,120000.0
2017-10-01 20:31:00,1506861060000,59000,120000.0
2017-10-01 20:32:00,1506861120000,77000,120000.0
2017-10-01 20:33:00,1506861180000,84000,120000.0
2017-10-01 20:34:00,1506861240000,108000,120000.0
2017-10-01 20:35:00,1506861300000,67000,120000.0
2017-10-01 20:36:00,1506861360000,65000,120000.0
2017-10-01 20:37:00,1506861420000,65000,120000.0
2017-10-01 20:38:00,1506861480000,72000,120000.0
2017-10-01 20:39:00,1506861540000,102000,120000.0
2017-10-01 20:40:00,1506861600000,120000,120000.0
2017-10-01 20:41:00,1506861660000,60000,120000.0
2017-10-01 20:42:00,1506861720000,77000,120000.0
2017-10-01 20:43:00,1506861780000,56000,120000.0
2017-10-01 20:44:00,1506861840000,63000,120000.0
2017-10-01 20:45:00,1506861900000,59000,120000.0
2017-10-01 20:46:00,1506861960000,83000,120000.0
2017-10-01 20:47:00,1506862020000,77000,120000.0
2017-10-01 20:48:00,1506862080000,115000,120000.0
2017-10-01 20:49:00,1506862140000,55000,120000.0
2017-10-01 20:50:00,1506862200000,64000,120000.0
2017-10-01 20:51:00,1506862260000,89000,120000.0
2017-10-01 20:52:00,1506862320000,90000,120000.0
2017-10-01 20:53:00,1506862380000,78000,120000.0
2017-10-01 20:54:00,1506862440000,59000,120000.0
2017-10-01 20:55:00,1506862500000,87000,120000.0
2017-10-01 20:56:00,1506862560000,55000,120000.0
2017-10-01 20:57:00,1506862620000,120000,120000.0
2017-10-01 20:58:00,1506862680000,126000,120000.0
2017-10-01 20:59:00,1506862740000,66000,120000.0
2017-10-01 21:00:00,1506862800000,84000,120000.0
2017-10-01 21:01:00,1506862860000,81000,120000.0
2017-10-01 21:02:00,1506862920000,56000,120000.0
2017-10-01 21:03:00,1506862980000,113000,120000.0
2017-10-01 21:04:00,1506863040000,120000,120000.0
2017-10-01 21:05:00,1506863100000,97000,120000.0
2017-10-01 21:06:00,1506863160000,85000,120000.0
2017-10-01 21:07:00,1506863220000,60000,120000.0
2017-10-01 21:08:00,1506863280000,120000,120000.0
2017-10-01 21:09:00,1506863340000,60000,120000.0
2017-10-01 21:10:00,1506863400000,72000,120000.0
2017-10-01 21:11:00,1506863460000,68000,120000.0
2017-10-01 21:12:00,1506863520000,58000,120000.0
